"","Sub_region","Zone","term","estimate","std.error","statistic","p.value","r.squared","adj.r.squared","sigma","statistic.1","p.value.1","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"21","MK","Oceanic","(Intercept)",2000.01333042863,178.095544460831,11.2300020558263,8.27116550203927e-18,0.000939246376808309,-0.0122062898550757,23.0966374883627,0.0714498336347965,0.789961436796625,1,-354.559751025565,715.119502051129,722.189628531198,40542.5544084319,76,78
"22","MK","Oceanic","BestSalinity",1.32224283541867,4.94664349115587,0.267301016898169,0.789961436796627,0.000939246376808309,-0.0122062898550757,23.0966374883627,0.0714498336347965,0.789961436796625,1,-354.559751025565,715.119502051129,722.189628531198,40542.5544084319,76,78
"23","LK","Inshore","(Intercept)",2806.5503177915,320.865497470523,8.74681241802674,1.02494372774686e-14,0.0468224759858817,0.0394335029315087,101.620259079149,6.33680426783677,0.0130505391709169,1,-790.25605761625,1586.5121152325,1595.1377072021,1332141.34013543,129,131
"24","LK","Inshore","BestSalinity",-22.3618857328395,8.88327849271775,-2.51730098872518,0.0130505391709169,0.0468224759858817,0.0394335029315087,101.620259079149,6.33680426783677,0.0130505391709169,1,-790.25605761625,1586.5121152325,1595.1377072021,1332141.34013543,129,131
"25","LK","Mid channel","(Intercept)",2512.52308181776,292.251369992011,8.59713020981372,2.05487283845023e-14,0.0199359883367908,0.0125112609757059,70.1359696102626,2.68508018776298,0.103673546641404,1,-758.688620318517,1523.37724063703,1532.07076003689,649315.158778661,132,134
"26","LK","Mid channel","BestSalinity",-13.3116567575818,8.12369258788897,-1.63862142905643,0.103673546641406,0.0199359883367908,0.0125112609757059,70.1359696102626,2.68508018776298,0.103673546641404,1,-758.688620318517,1523.37724063703,1532.07076003689,649315.158778661,132,134
"27","LK","Offshore","(Intercept)",1791.91103394207,165.28412987162,10.8413979934667,5.79084235508747e-21,0.0148245433411396,0.00878052213464353,34.6032836821972,2.45276163578088,0.119257624893096,1,-817.870263924133,1641.74052784827,1651.05836426997,195174.120379271,163,165
"28","LK","Offshore","BestSalinity",7.18977816700505,4.59079413953206,1.56612950798485,0.119257624893098,0.0148245433411396,0.00878052213464353,34.6032836821972,2.45276163578088,0.119257624893096,1,-817.870263924133,1641.74052784827,1651.05836426997,195174.120379271,163,165
"29","LK","Oceanic","(Intercept)",1707.48671693874,138.075941971023,12.3662869328611,2.40969424890336e-20,0.0700280304086799,0.0585468949816266,20.8152634212908,6.09939938898995,0.0156240427208622,1,-368.721635433155,743.443270866309,750.699792689699,35095.290495116,81,83
"30","LK","Oceanic","BestSalinity",9.47499367716692,3.83650168138491,2.46969621390772,0.0156240427208607,0.0700280304086799,0.0585468949816266,20.8152634212908,6.09939938898995,0.0156240427208622,1,-368.721635433155,743.443270866309,750.699792689699,35095.290495116,81,83
